|||Timestamp (ms)||	Feedback|||
176 0.0;-2.0;-21509.0;2.0;0;0;0;0
1086 Resetting the RTOS
2723 X Encoder Successfully Initialized
2725 X Limit Switch Successfully Initialized
2735 Z Encoder Successfully Initialized
2736 Z Limit Switch Successfully Initialized
2747 Y Encoder Successfully Initialized
2748 Y Limit Switch Successfully Initialized
2750 P Encoder Successfully Initialized
2760 P Limit Switch Successfully Initialized
2761 X Stepper Successfully Initialized
2772 Z Stepper Successfully Initialized
2772 Y Stepper Successfully Initialized
2783 P Stepper Successfully Initialized
2794 Running the MUVI Manipulator RTOS
2996 0.0;0.0;3.0;0.0;0;0;0;0
36909 e;y
38354 0.0;0.0;3.0;0.0;0;0;0;0
48462 t;y;8
49919 0.0;0.0;0.0;0.0;0;0;0;0
53867 m;y
55372 0.0;0.0;87.0;0.0;0;0;0;0
55424 0.0;0.0;93.0;0.0;0;0;0;0
55465 0.0;0.0;99.00001;0.0;0;0;0;0
55506 0.0;0.0;105.0;0.0;0;0;0;0
55568 0.0;0.0;111.0;0.0;0;0;0;0
55610 0.0;0.0;116.0;0.0;0;0;0;0
55661 0.0;0.0;125.0;0.0;0;0;0;0
55703 0.0;0.0;130.0;0.0;0;0;0;0
55755 0.0;0.0;136.0;0.0;0;0;0;0
55808 0.0;0.0;146.0;0.0;0;0;0;0
55850 0.0;0.0;150.0;0.0;0;0;0;0
55902 0.0;0.0;159.0;0.0;0;0;0;0
55944 0.0;0.0;167.0;0.0;0;0;0;0
55996 0.0;0.0;173.0;0.0;0;0;0;0
56048 0.0;0.0;184.0;0.0;0;0;0;0
56090 0.0;0.0;188.0;0.0;0;0;0;0
56142 0.0;0.0;198.0;0.0;0;0;0;0
56194 0.0;0.0;206.0;0.0;0;0;0;0
56256 0.0;0.0;215.0;0.0;0;0;0;0
56308 0.0;0.0;228.0;0.0;0;0;0;0
56370 0.0;0.0;238.0;0.0;0;0;0;0
56411 0.0;0.0;246.0;0.0;0;0;0;0
56462 0.0;0.0;254.0;0.0;0;0;0;0
56504 0.0;0.0;266.0;0.0;0;0;0;0
56556 0.0;0.0;272.0;0.0;0;0;0;0
56608 0.0;0.0;284.0;0.0;0;0;0;0
56650 0.0;0.0;291.0;0.0;0;0;0;0
56703 0.0;0.0;305.0;0.0;0;0;0;0
56745 0.0;0.0;312.0;0.0;0;0;0;0
56797 0.0;0.0;324.0;0.0;0;0;0;0
56849 0.0;0.0;332.0;0.0;0;0;0;0
56891 0.0;0.0;344.0;0.0;0;0;0;0
56943 0.0;0.0;355.0;0.0;0;0;0;0
56995 0.0;0.0;364.0;0.0;0;0;0;0
57047 0.0;0.0;378.0;0.0;0;0;0;0
57089 0.0;0.0;387.0;0.0;0;0;0;0
57152 0.0;0.0;401.0;0.0;0;0;0;0
57194 0.0;0.0;410.0;0.0;0;0;0;0
57247 0.0;0.0;426.0;0.0;0;0;0;0
57289 0.0;0.0;432.0;0.0;0;0;0;0
57350 0.0;0.0;448.0;0.0;0;0;0;0
57393 0.0;0.0;458.0;0.0;0;0;0;0
57444 0.0;0.0;472.0;0.0;0;0;0;0
57496 0.0;0.0;486.0;0.0;0;0;0;0
57548 0.0;0.0;498.0;0.0;0;0;0;0
57599 0.0;0.0;510.0;0.0;0;0;0;0
57651 0.0;0.0;526.0;0.0;0;0;0;0
57704 0.0;0.0;541.0;0.0;0;0;0;0
57777 0.0;0.0;560.0;0.0;0;0;0;0
57880 0.0;0.0;588.0;0.0;0;0;0;0
57984 0.0;0.0;614.0;0.0;0;0;0;0
58087 0.0;0.0;646.0;0.0;0;0;0;0
58190 0.0;0.0;672.0;0.0;0;0;0;0
58283 0.0;0.0;701.0;0.0;0;0;0;0
58385 0.0;0.0;729.0;0.0;0;0;0;0
58488 0.0;0.0;761.0;0.0;0;0;0;0
58581 0.0;0.0;788.0;0.0;0;0;0;0
58685 0.0;0.0;815.0;0.0;0;0;0;0
58777 0.0;0.0;844.0;0.0;0;0;0;0
58880 0.0;0.0;872.0;0.0;0;0;0;0
58983 0.0;0.0;902.0;0.0;0;0;0;0
59086 0.0;0.0;930.9999;0.0;0;0;0;0
59189 0.0;0.0;961.0;0.0;0;0;0;0
59282 0.0;0.0;988.0;0.0;0;0;0;0
59385 0.0;0.0;1015.0;0.0;0;0;0;0
59487 0.0;0.0;1046.0;0.0;0;0;0;0
59579 0.0;0.0;1072.0;0.0;0;0;0;0
59682 0.0;0.0;1102.0;0.0;0;0;0;0
59785 0.0;0.0;1130.0;0.0;0;0;0;0
59887 0.0;0.0;1159.0;0.0;0;0;0;0
59979 0.0;0.0;1188.0;0.0;0;0;0;0
60081 0.0;0.0;1216.0;0.0;0;0;0;0
60184 0.0;0.0;1246.0;0.0;0;0;0;0
60287 0.0;0.0;1273.0;0.0;0;0;0;0
60390 0.0;0.0;1307.0;0.0;0;0;0;0
60482 0.0;0.0;1333.0;0.0;0;0;0;0
60584 0.0;0.0;1364.0;0.0;0;0;0;0
60687 0.0;0.0;1389.0;0.0;0;0;0;0
60779 0.0;0.0;1416.0;0.0;0;0;0;0
60882 0.0;0.0;1447.0;0.0;0;0;0;0
60986 0.0;0.0;1477.0;0.0;0;0;0;0
61078 0.0;0.0;1504.0;0.0;0;0;0;0
61181 0.0;0.0;1531.0;0.0;0;0;0;0
61283 0.0;0.0;1561.0;0.0;0;0;0;0
61385 0.0;0.0;1589.0;0.0;0;0;0;0
61487 0.0;0.0;1621.0;0.0;0;0;0;0
61589 0.0;0.0;1647.0;0.0;0;0;0;0
61692 0.0;0.0;1678.0;0.0;0;0;0;0
61784 0.0;0.0;1705.0;0.0;0;0;0;0
61886 0.0;0.0;1731.0;0.0;0;0;0;0
61979 0.0;0.0;1762.0;0.0;0;0;0;0
62082 0.0;0.0;1790.0;0.0;0;0;0;0
62184 0.0;0.0;1819.0;0.0;0;0;0;0
62288 0.0;0.0;1848.0;0.0;0;0;0;0
62391 0.0;0.0;1879.0;0.0;0;0;0;0
62493 0.0;0.0;1908.0;0.0;0;0;0;0
62586 0.0;0.0;1932.0;0.0;0;0;0;0
62679 0.0;0.0;1962.0;0.0;0;0;0;0
62781 0.0;0.0;1990.0;0.0;0;0;0;0
62883 0.0;0.0;2020.0;0.0;0;0;0;0
62986 0.0;0.0;2048.0;0.0;0;0;0;0
63088 0.0;0.0;2076.0;0.0;0;0;0;0
63180 0.0;0.0;2106.0;0.0;0;0;0;0
63283 0.0;0.0;2133.0;0.0;0;0;0;0
63386 0.0;0.0;2163.0;0.0;0;0;0;0
63488 0.0;0.0;2191.0;0.0;0;0;0;0
63580 0.0;0.0;2219.0;0.0;0;0;0;0
63683 0.0;0.0;2249.0;0.0;0;0;0;0
63786 0.0;0.0;2280.0;0.0;0;0;0;0
63888 0.0;0.0;2306.0;0.0;0;0;0;0
63990 0.0;0.0;2334.0;0.0;0;0;0;0
64083 0.0;0.0;2363.0;0.0;0;0;0;0
64186 0.0;0.0;2392.0;0.0;0;0;0;0
64289 0.0;0.0;2420.0;0.0;0;0;0;0
64381 0.0;0.0;2450.0;0.0;0;0;0;0
64483 0.0;0.0;2478.0;0.0;0;0;0;0
64585 0.0;0.0;2510.0;0.0;0;0;0;0
64687 0.0;0.0;2534.0;0.0;0;0;0;0
64790 0.0;0.0;2565.0;0.0;0;0;0;0
64882 0.0;0.0;2592.0;0.0;0;0;0;0
64994 0.0;0.0;2620.0;0.0;0;0;0;0
65087 0.0;0.0;2652.0;0.0;0;0;0;0
65190 0.0;0.0;2678.0;0.0;0;0;0;0
65283 0.0;0.0;2708.0;0.0;0;0;0;0
65387 0.0;0.0;2734.0;0.0;0;0;0;0
65489 0.0;0.0;2765.0;0.0;0;0;0;0
65581 0.0;0.0;2792.0;0.0;0;0;0;0
65684 0.0;0.0;2822.0;0.0;0;0;0;0
65786 0.0;0.0;2850.0;0.0;0;0;0;0
65889 0.0;0.0;2878.0;0.0;0;0;0;0
65982 0.0;0.0;2909.0;0.0;0;0;0;0
66086 0.0;0.0;2935.0;0.0;0;0;0;0
66189 0.0;0.0;2966.0;0.0;0;0;0;0
66291 0.0;0.0;2993.0;0.0;0;0;0;0
66383 0.0;0.0;3023.0;0.0;0;0;0;0
66486 0.0;0.0;3053.0;0.0;0;0;0;0
66589 0.0;0.0;3079.0;0.0;0;0;0;0
66683 0.0;0.0;3109.0;0.0;0;0;0;0
66786 0.0;0.0;3136.0;0.0;0;0;0;0
66888 0.0;0.0;3166.0;0.0;0;0;0;0
66991 0.0;0.0;3192.0;0.0;0;0;0;0
67083 0.0;0.0;3223.0;0.0;0;0;0;0
67186 0.0;0.0;3250.0;0.0;0;0;0;0
67288 0.0;0.0;3280.0;0.0;0;0;0;0
67391 0.0;0.0;3309.0;0.0;0;0;0;0
67483 0.0;0.0;3335.0;0.0;0;0;0;0
67585 0.0;0.0;3366.0;0.0;0;0;0;0
67687 0.0;0.0;3393.0;0.0;0;0;0;0
67789 0.0;0.0;3422.0;0.0;0;0;0;0
